Sample;Timestamp;Drift;Drift Error;Offset;Offset Error
18184;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18185;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18186;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18187;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18188;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18189;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18190;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18191;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18192;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18193;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18194;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18195;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18196;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18197;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18198;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18199;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18200;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18201;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18202;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18203;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18204;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18205;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18206;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18207;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18208;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18209;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18210;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18211;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18212;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18213;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18214;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18215;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18216;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18217;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18218;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18219;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18220;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18221;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18222;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18223;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18224;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18225;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18226;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18227;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18228;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18229;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18230;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18231;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18232;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18233;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18234;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18235;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18236;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18237;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18238;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18239;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18240;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18241;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18242;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18243;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18244;1.55629e+15;0.999999;6.58387e-07;-991.229;559.461
18245;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18246;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18247;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18248;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18249;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18250;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18251;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18252;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18253;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18254;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18255;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18256;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18257;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18258;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18259;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18260;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18261;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18262;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18263;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18264;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18265;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18266;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18267;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18268;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18269;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18270;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18271;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18272;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18273;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18274;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18275;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18276;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18277;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18278;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18279;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18280;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18281;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18282;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18283;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18284;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18285;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18286;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18287;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18288;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18289;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18290;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18291;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18292;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18293;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18294;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18295;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18296;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18297;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18298;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18299;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18300;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18301;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18302;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18303;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18304;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18305;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18306;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18307;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18308;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18309;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18310;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18311;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18312;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18313;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18314;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18315;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18316;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18317;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18318;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18319;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18320;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18321;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18322;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18323;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18324;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18325;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18326;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18327;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18328;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18329;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18330;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18331;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18332;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18333;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18334;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18335;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18336;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18337;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18338;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18339;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18340;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18341;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18342;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18343;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18344;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18345;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18346;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18347;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18348;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18349;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18350;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18351;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18352;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18353;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18354;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18355;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18356;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18357;1.55629e+15;0.999999;6.56128e-07;-991.553;559.138
18358;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18359;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18360;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18361;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18362;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18363;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18364;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18365;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18366;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18367;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18368;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18369;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18370;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18371;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18372;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18373;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18374;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18375;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18376;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18377;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18378;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18379;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18380;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18381;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18382;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18383;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18384;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18385;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18386;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18387;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18388;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18389;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18390;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18391;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18392;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18393;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18394;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18395;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18396;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18397;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18398;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18399;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18400;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18401;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18402;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18403;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18404;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18405;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18406;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18407;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18408;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18409;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18410;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18411;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18412;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18413;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18414;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18415;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18416;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18417;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18418;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18419;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18420;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18421;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18422;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18423;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18424;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18425;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18426;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18427;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18428;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18429;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18430;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18431;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18432;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18433;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18434;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18435;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18436;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18437;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18438;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18439;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18440;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18441;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18442;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18443;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18444;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18445;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18446;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18447;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18448;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18449;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18450;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18451;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18452;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18453;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18454;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18455;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18456;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18457;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18458;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18459;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18460;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18461;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18462;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18463;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18464;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18465;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18466;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18467;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18468;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18469;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18470;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18471;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18472;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18473;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18474;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18475;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18476;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18477;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18478;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18479;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18480;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18481;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18482;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18483;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18484;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18485;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18486;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18487;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18488;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18489;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18490;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18491;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18492;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18493;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18494;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18495;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18496;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18497;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18498;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18499;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18500;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18501;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18502;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18503;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18504;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18505;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18506;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18507;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18508;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18509;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18510;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18511;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18512;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18513;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18514;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18515;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18516;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18517;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18518;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18519;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18520;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18521;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18522;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18523;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18524;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18525;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18526;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18527;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18528;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18529;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18530;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18531;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18532;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18533;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18534;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18535;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18536;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18537;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18538;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18539;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18540;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18541;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18542;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18543;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18544;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18545;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18546;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18547;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18548;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18549;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18550;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18551;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18552;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18553;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18554;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18555;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18556;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18557;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18558;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18559;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18560;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18561;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18562;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18563;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
18564;1.55629e+15;0.999999;6.34344e-07;-991.402;558.987
